user_id,age,occupation,gender
933493,33,other or not specified,M
639036,29,other or not specified,M
681322,28,executive/managerial,M
926302,25,self-employed,M
42885,31,scientist,F
691174,25,academic/educator,M
618374,44,executive/managerial,M
843891,25,college/grad student,M
456409,34,scientist,F
408112,30,college/grad student,M
571385,25,executive/managerial,M
662996,32,sales/marketing,M
901198,31,executive/managerial,M
73675,31,college/grad student,M
466853,34,executive/managerial,M
459373,34,college/grad student,M
459489,29,sales/marketing,M
52446,26,retired,M
718117,31,college/grad student,M
596697,33,sales/marketing,M
509921,31,sales/marketing,M
880225,23,sales/marketing,M
582655,29,other or not specified,F
551673,25,other or not specified,F
560233,25,sales/marketing,M
240727,26,retired,M
573355,34,college/grad student,F
442255,28,sales/marketing,M
67695,30,college/grad student,M
893749,39,executive/managerial,M
681350,30,college/grad student,M
321434,29,executive/managerial,M
737859,32,executive/managerial,M
174782,33,self-employed,M
213147,28,academic/educator,M
234449,25,other or not specified,M
382999,28,college/grad student,M
689634,30,college/grad student,M
619809,21,K-12 student,M
95088,33,academic/educator,M
458416,32,college/grad student,F
194950,26,other or not specified,M
327428,31,self-employed,M
327931,22,artist,M
264574,19,scientist,M
896575,32,sales/marketing,M
800949,27,executive/managerial,M
683342,40,other or not specified,M
219583,31,executive/managerial,M
812828,28,academic/educator,M
565606,32,scientist,M
721823,32,other or not specified,F
415481,31,college/grad student,F
681547,34,artist,M
89117,25,college/grad student,M
590699,26,academic/educator,F
837343,34,executive/managerial,M
498952,18,sales/marketing,M
527944,11,sales/marketing,M
931812,62,executive/managerial,M
1035,34,other or not specified,M
385014,25,college/grad student,M
467001,29,college/grad student,M
885354,33,executive/managerial,M
511102,27,sales/marketing,M
323310,33,executive/managerial,F
32740,29,scientist,M
689162,33,executive/managerial,M
310779,28,sales/marketing,M
153898,27,college/grad student,M
388837,25,programmer,M
602416,34,executive/managerial,M
736273,27,other or not specified,M
243798,28,scientist,M
171629,33,retired,M
894504,27,sales/marketing,M
162071,26,artist,M
543272,28,college/grad student,M
823898,26,executive/managerial,M
898630,27,sales/marketing,M
560437,29,sales/marketing,M
16926,53,homemaker,F
525599,28,artist,F
427769,26,college/grad student,M
734544,29,homemaker,M
561577,26,college/grad student,F
608102,33,college/grad student,M
306152,25,executive/managerial,M
426344,18,sales/marketing,M
93032,29,sales/marketing,M
210244,33,executive/managerial,M
778155,23,sales/marketing,M
537394,18,homemaker,F
816189,23,college/grad student,M
9907,33,homemaker,M
689334,29,sales/marketing,M
550346,23,sales/marketing,M
677004,33,self-employed,M
627687,27,executive/managerial,M
598888,26,academic/educator,F
316690,26,artist,F
593788,33,self-employed,M
388135,18,K-12 student,M
563043,26,executive/managerial,M
232245,30,college/grad student,F
703618,34,academic/educator,F
85812,33,self-employed,M
612342,31,college/grad student,M
413220,50,self-employed,M
14294,32,homemaker,M
806223,30,college/grad student,M
358593,25,self-employed,M
228382,27,executive/managerial,M
289206,31,college/grad student,M
499613,28,academic/educator,M
525460,34,college/grad student,M
852606,31,college/grad student,M
689041,33,academic/educator,M
303226,30,writer,M
284589,27,executive/managerial,M
357791,31,tradesman/craftsman,M
618514,34,retired,M
573202,26,self-employed,M
500025,21,scientist,F
418058,26,college/grad student,M
150017,36,sales/marketing,M
719060,30,executive/managerial,M
498996,29,self-employed,M
201275,29,K-12 student,M
807680,34,K-12 student,M
192680,29,artist,F
880380,25,executive/managerial,M
184564,33,self-employed,M
719467,34,college/grad student,M
251346,30,academic/educator,F
39816,30,executive/managerial,M
796065,38,other or not specified,M
535962,28,college/grad student,M
157803,27,artist,F
794252,33,artist,M
434489,26,other or not specified,M
327062,31,executive/managerial,M
820764,29,executive/managerial,M
533058,26,executive/managerial,F
825831,26,sales/marketing,M
109841,27,executive/managerial,M
862438,34,other or not specified,F
18816,34,technician/engineer,M
819278,29,other or not specified,F
302439,29,executive/managerial,M
784442,18,clerical/admin,M
464757,31,sales/marketing,M
893974,29,executive/managerial,M
162196,29,self-employed,F
776925,31,college/grad student,M
58691,25,executive/managerial,M
541431,31,sales/marketing,M
468666,26,college/grad student,M
889332,28,college/grad student,M
370688,42,executive/managerial,M
543845,25,executive/managerial,F
571289,25,executive/managerial,M
875703,25,sales/marketing,M
165273,28,executive/managerial,M
748294,26,self-employed,M
807764,32,other or not specified,M
327121,25,self-employed,M
561939,32,executive/managerial,M
333377,28,academic/educator,F
626249,30,sales/marketing,M
738943,26,other or not specified,F
523137,34,college/grad student,M
20942,25,K-12 student,M
246891,33,college/grad student,M
328212,35,sales/marketing,M
494154,34,college/grad student,M
590761,25,college/grad student,M
271363,34,college/grad student,M
500788,28,executive/managerial,M
728239,19,sales/marketing,M
915194,25,homemaker,F
73776,33,sales/marketing,M
716402,33,executive/managerial,M
135669,14,sales/marketing,M
481039,27,homemaker,F
77506,25,scientist,M
381645,19,scientist,M
737821,35,clerical/admin,F
770907,44,artist,F
427024,29,college/grad student,F
29771,83,retired,F
342781,30,college/grad student,M
834889,33,college/grad student,M
776836,30,college/grad student,M
430633,32,sales/marketing,M
573262,29,executive/managerial,M
361904,29,college/grad student,M
876136,29,K-12 student,M
326095,20,college/grad student,M
734730,33,college/grad student,M
42158,34,other or not specified,F
304450,18,sales/marketing,M
475978,27,clerical/admin,M
762420,33,sales/marketing,M
4815,33,college/grad student,M
912420,29,other or not specified,F
49327,31,executive/managerial,M
758846,18,homemaker,F
830674,24,programmer,M
34827,21,K-12 student,M
738954,25,executive/managerial,M
261022,30,scientist,M
538309,28,sales/marketing,M
677995,32,sales/marketing,M
493290,40,sales/marketing,M
748590,82,retired,M
723278,31,other or not specified,M
773992,26,executive/managerial,M
408976,32,self-employed,M
58680,18,K-12 student,M
552875,30,college/grad student,M
795061,25,executive/managerial,M
17344,34,clerical/admin,M
344536,26,clerical/admin,M
835789,25,other or not specified,M
674340,26,executive/managerial,M
897450,27,academic/educator,M
191650,30,executive/managerial,M
575473,28,executive/managerial,M
721948,31,college/grad student,M
750924,33,executive/managerial,M
589959,33,college/grad student,M
686453,27,college/grad student,M
113566,26,college/grad student,F
55195,28,self-employed,M
913190,30,retired,F
597282,31,other or not specified,F
347412,30,technician/engineer,M
314079,33,college/grad student,M
447519,21,K-12 student,M
304545,35,academic/educator,M
366536,27,executive/managerial,M
892122,31,clerical/admin,M
638712,33,college/grad student,M
462698,25,college/grad student,F
542238,26,other or not specified,M
197795,29,scientist,M
148591,33,college/grad student,M
478698,33,executive/managerial,M
768308,39,other or not specified,M
836864,48,other or not specified,F
292546,33,scientist,M
527090,32,sales/marketing,M
3519,28,college/grad student,M
252516,28,scientist,M
136595,26,sales/marketing,M
282105,32,executive/managerial,M
166480,33,executive/managerial,M
751363,26,executive/managerial,M
307870,26,other or not specified,M
62403,29,K-12 student,M
744988,30,executive/managerial,F
223467,29,academic/educator,M
877527,26,college/grad student,M
655477,28,college/grad student,M
154959,30,executive/managerial,M
143338,33,other or not specified,M
935909,29,college/grad student,M
444419,25,homemaker,M
325574,51,retired,F
139497,30,sales/marketing,M
769483,33,executive/managerial,M
295104,30,scientist,F
56366,18,scientist,M
337982,28,executive/managerial,F
912577,29,college/grad student,M
704203,30,other or not specified,M
666381,31,executive/managerial,M
250629,29,sales/marketing,M
59125,31,self-employed,M
198242,25,college/grad student,F
9394,34,scientist,M
527467,34,college/grad student,M
548235,26,sales/marketing,M
311949,30,academic/educator,M
1128,31,college/grad student,F
319522,30,executive/managerial,M
805256,25,college/grad student,F
813778,33,scientist,M
620999,23,college/grad student,M
238145,34,sales/marketing,M
931630,29,sales/marketing,M
52891,32,self-employed,M
708940,27,other or not specified,M
185365,42,artist,F
624925,27,other or not specified,M
819029,30,college/grad student,F
623098,30,scientist,M
375078,57,retired,F
273951,33,homemaker,M
458620,33,executive/managerial,F
567318,30,college/grad student,M
725729,32,other or not specified,M
260329,35,other or not specified,F
747496,25,executive/managerial,M
343854,50,retired,F
13847,31,college/grad student,F
112514,25,executive/managerial,M
27723,32,tradesman/craftsman,M
541045,34,college/grad student,M
88089,25,self-employed,M
791159,33,K-12 student,M
214063,28,college/grad student,M
414631,29,college/grad student,M
217907,31,college/grad student,M
389416,86,executive/managerial,F
505164,29,executive/managerial,M
533960,29,college/grad student,M
422426,26,scientist,F
104996,27,college/grad student,M
565501,31,executive/managerial,M
531973,30,academic/educator,M
124331,28,other or not specified,M
761234,27,programmer,M
508829,31,homemaker,M
103881,32,sales/marketing,M
78751,29,self-employed,M
851275,32,scientist,M
775470,34,executive/managerial,M
508130,18,K-12 student,M
320831,34,other or not specified,M
768790,32,college/grad student,M
348995,34,executive/managerial,M
104009,34,executive/managerial,M
425670,31,college/grad student,M
933291,90,retired,F
3760,26,sales/marketing,M
366509,27,college/grad student,F
929748,30,sales/marketing,M
880369,33,executive/managerial,M
28709,29,self-employed,F
822173,19,scientist,M
376164,31,other or not specified,M
455820,26,college/grad student,M
875459,32,other or not specified,F
88881,32,other or not specified,M
686287,34,scientist,M
745672,33,college/grad student,M
493961,25,academic/educator,F
112857,24,scientist,M
571829,34,college/grad student,M
229554,33,academic/educator,M
414048,29,executive/managerial,M
469885,31,college/grad student,F
898702,28,other or not specified,M
881253,30,homemaker,M
557717,36,artist,M
566054,30,scientist,M
537901,72,artist,M
370426,34,self-employed,M
720220,32,executive/managerial,M
323497,31,executive/managerial,M
451603,31,executive/managerial,M
335505,33,programmer,M
38342,43,executive/managerial,M
107521,27,homemaker,M
124727,34,scientist,M
537332,27,college/grad student,M
339879,33,scientist,M
211618,29,executive/managerial,M
415097,27,college/grad student,M
874882,38,artist,M
123708,26,executive/managerial,M
580258,34,retired,M
148921,27,executive/managerial,M
28638,29,sales/marketing,F
430733,33,college/grad student,M
838063,26,college/grad student,F
66001,34,executive/managerial,M
894167,30,other or not specified,M
217759,29,college/grad student,M
827475,27,executive/managerial,M
152467,21,K-12 student,M
161456,32,college/grad student,M
72027,32,self-employed,F
290557,27,college/grad student,M
27824,89,retired,F
937005,32,executive/managerial,M
795161,30,college/grad student,F
335731,26,lawyer,M
823511,32,executive/managerial,M
10612,28,self-employed,M
285384,25,sales/marketing,M
391478,32,college/grad student,M
657891,27,executive/managerial,M
469926,26,executive/managerial,M
869805,31,artist,M
615157,30,executive/managerial,M
389561,30,college/grad student,M
95448,30,college/grad student,F
316460,32,executive/managerial,M
293736,31,executive/managerial,F
800486,42,executive/managerial,M
272624,25,self-employed,M
52971,32,homemaker,M
365079,31,college/grad student,M
889113,29,college/grad student,M
923680,26,college/grad student,F
650732,28,scientist,M
366705,32,executive/managerial,M
887499,33,sales/marketing,M
725555,26,K-12 student,M
826965,31,sales/marketing,F
317963,26,scientist,M
258060,85,executive/managerial,M
598087,23,sales/marketing,M
146411,33,college/grad student,F
252105,25,other or not specified,M
164358,25,artist,M
777222,33,executive/managerial,M
412771,28,sales/marketing,M
477729,26,technician/engineer,M
368517,31,scientist,F
848571,31,self-employed,M
857719,33,self-employed,M
740187,30,sales/marketing,M
700308,30,executive/managerial,M
815816,26,executive/managerial,M
4801,29,self-employed,M
608644,30,other or not specified,M
386799,30,college/grad student,M
196032,25,other or not specified,M
424103,29,college/grad student,M
125213,31,college/grad student,M
595925,18,programmer,M
635888,18,homemaker,F
612509,25,executive/managerial,M
68195,50,artist,F
904637,27,college/grad student,M
313063,27,executive/managerial,M
504442,38,other or not specified,M
698147,18,homemaker,M
594336,43,executive/managerial,M
552912,32,executive/managerial,M
928530,26,academic/educator,F
852485,26,executive/managerial,M
458421,27,college/grad student,M
28643,36,other or not specified,M
771053,25,college/grad student,M
268344,31,other or not specified,M
376364,42,executive/managerial,M
699824,18,scientist,F
490281,27,self-employed,M
